TRANSACTION_MONTH,TRANSACTION_YEAR,BUYER_STATE,BUYER_COUNTY,BUYER_MME,State Population
1,2007,TX,MONTGOMERY,7368.474311175075,23857588
1,2007,TX,MOORE,292.97029499999996,23857588
1,2007,TX,MORRIS,432.5097452249992,23857588
1,2007,TX,NACOGDOCHES,1037.2558993125017,23857588
1,2007,TX,NAVARRO,729.6595800000001,23857588
1,2007,TX,NEWTON,322.86785999999967,23857588
1,2007,TX,NOLAN,369.2316149999994,23857588
1,2007,TX,NUECES,4867.476840225019,23857588
1,2007,TX,OCHILTREE,155.6751,23857588
1,2007,TX,ORANGE,7725.2302125000315,23857588
1,2007,TX,PALO PINTO,620.2412624999997,23857588
1,2007,TX,PANOLA,337.3781999999995,23857588
1,2007,TX,PARKER,1602.1345575000037,23857588
1,2007,TX,PARMER,12.410699999999999,23857588
1,2007,TX,PECOS,206.14055999999994,23857588
1,2007,TX,POLK,885.27597,23857588
1,2007,TX,POTTER,1981.66864200001,23857588
1,2007,TX,RAINS,118.97479500000007,23857588
1,2007,TX,RANDALL,1733.1294383625052,23857588
1,2007,TX,REAGAN,11.35125,23857588
1,2007,TX,RED RIVER,126.28690500000003,23857588
1,2007,TX,REEVES,124.99507500000004,23857588
1,2007,TX,REFUGIO,53.18820000000001,23857588
1,2007,TX,ROBERTSON,159.01567499999987,23857588
1,2007,TX,ROCKWALL,900.3579720000024,23857588
1,2007,TX,RUNNELS,131.02153500000003,23857588
1,2007,TX,RUSK,554.607314999999,23857588
1,2007,TX,SABINE,173.52239999999995,23857588
1,2007,TX,SAN AUGUSTINE,140.3032275,23857588
1,2007,TX,SAN JACINTO,225.9869249999999,23857588
1,2007,TX,SAN PATRICIO,1237.3587750000038,23857588
1,2007,TX,SAN SABA,50.662200000000006,23857588
1,2007,TX,SCURRY,195.40372499999992,23857588
1,2007,TX,SHACKELFORD,7.113449999999999,23857588
1,2007,TX,SHELBY,627.7676820000005,23857588
1,2007,TX,SHERMAN,14.94885,23857588
1,2007,TX,SMITH,4746.030165675004,23857588
1,2007,TX,SOMERVELL,211.81345499999992,23857588
1,2007,TX,STARR,89.62040999999996,23857588
1,2007,TX,STEPHENS,156.98212500000002,23857588
1,2007,TX,STONEWALL,8.62695,23857588
1,2007,TX,SUTTON,28.151099999999996,23857588
1,2007,TX,SWISHER,49.23189,23857588
1,2007,TX,TARRANT,34874.5282836769,23857588
1,2007,TX,TAYLOR,2749.7215400000023,23857588
1,2007,TX,TERRY,136.130265,23857588
1,2007,TX,TITUS,625.9271513625002,23857588
1,2007,TX,TOM GREEN,2888.246861362504,23857588
1,2007,TX,TRAVIS,14149.779792037714,23857588
1,2007,TX,TRINITY,365.6488124999998,23857588
1,2007,TX,TYLER,321.2239499999999,23857588
1,2007,TX,UPSHUR,269.39392499999985,23857588
1,2007,TX,UVALDE,270.1108499999998,23857588
1,2007,TX,VAL VERDE,187.44198749999987,23857588
1,2007,TX,VAN ZANDT,906.3064350000009,23857588
1,2007,TX,VICTORIA,1873.4383785000036,23857588
1,2007,TX,WALKER,752.9992485000002,23857588
1,2007,TX,WALLER,142.26131250000003,23857588
1,2007,TX,WARD,81.15899250000002,23857588
1,2007,TX,WASHINGTON,339.3901988624997,23857588
1,2007,TX,WEBB,938.3087100000017,23857588
1,2007,TX,WHARTON,319.9164299999996,23857588
1,2007,TX,WHEELER,69.742807725,23857588
1,2007,TX,WICHITA,4357.896190500004,23857588
1,2007,TX,WILBARGER,548.2986692249992,23857588
1,2007,TX,WILLACY,118.64527500000003,23857588
1,2007,TX,WILLIAMSON,5036.15779158753,23857588
1,2007,TX,WILSON,300.03145499999954,23857588
1,2007,TX,WINKLER,115.16685000000001,23857588
1,2007,TX,WISE,866.2278975000024,23857588
1,2007,TX,WOOD,1359.4066954500051,23857588
1,2007,TX,YOAKUM,174.43317750000008,23857588
1,2007,TX,YOUNG,1183.2603115875008,23857588
1,2007,TX,ZAPATA,27.681914999999996,23857588
1,2007,TX,ZAVALA,63.718350000000015,23857588
1,2008,TX,ANDERSON,1270.7690228625013,24287096
1,2008,TX,ANDREWS,162.1288749999999,24287096
1,2008,TX,ANGELINA,1951.2152440875068,24287096
1,2008,TX,ARANSAS,608.8551428625001,24287096
1,2008,TX,ARMSTRONG,3.9351,24287096
1,2008,TX,ATASCOSA,911.2628102250017,24287096
1,2008,TX,AUSTIN,401.0693999999996,24287096
1,2008,TX,BAILEY,82.21522499999999,24287096
1,2008,TX,BANDERA,161.338254,24287096
1,2008,TX,BASTROP,1222.6055273625016,24287096
1,2008,TX,BAYLOR,49.93710000000001,24287096
1,2008,TX,BEE,376.17167999999964,24287096
