,fips,County,Year,Citizens,State
3239,53023,Garfield County,2014,2257,Washington
3240,53025,Grant County,2014,92771,Washington
3241,53027,Grays Harbor County,2014,73288,Washington
3242,53029,Island County,2014,81153,Washington
3243,53031,Jefferson County,2014,30697,Washington
3244,53033,King County,2014,2065456,Washington
3245,53035,Kitsap County,2014,259437,Washington
3246,53037,Kittitas County,2014,43777,Washington
3247,53039,Klickitat County,2014,21112,Washington
3248,53041,Lewis County,2014,77300,Washington
3249,53043,Lincoln County,2014,10645,Washington
3250,53045,Mason County,2014,62832,Washington
3251,53047,Okanogan County,2014,41568,Washington
3252,53049,Pacific County,2014,21415,Washington
3253,53051,Pend Oreille County,2014,13268,Washington
3254,53053,Pierce County,2014,837920,Washington
3255,53055,San Juan County,2014,16373,Washington
3256,53057,Skagit County,2014,121921,Washington
3257,53059,Skamania County,2014,11449,Washington
3258,53061,Snohomish County,2014,758453,Washington
3259,53063,Spokane County,2014,490518,Washington
3260,53065,Stevens County,2014,44295,Washington
3261,53067,Thurston County,2014,267441,Washington
3262,53069,Wahkiakum County,2014,4177,Washington
3263,53071,Walla Walla County,2014,59732,Washington
3264,53073,Whatcom County,2014,212052,Washington
3265,53075,Whitman County,2014,47006,Washington
3266,53077,Yakima County,2014,246887,Washington
3268,12001,Alachua County,2015,259903,Florida
3269,12003,Baker County,2015,27803,Florida
3270,12005,Bay County,2015,177982,Florida
3271,12007,Bradford County,2015,28082,Florida
3272,12009,Brevard County,2015,573081,Florida
3273,12011,Broward County,2015,1860987,Florida
3274,12013,Calhoun County,2015,14603,Florida
3275,12015,Charlotte County,2015,173871,Florida
3276,12017,Citrus County,2015,144951,Florida
3277,12019,Clay County,2015,204868,Florida
3278,12021,Collier County,2015,353169,Florida
3279,12023,Columbia County,2015,69179,Florida
3280,12027,DeSoto County,2015,36321,Florida
3281,12029,Dixie County,2015,16576,Florida
3282,12031,Duval County,2015,911997,Florida
3283,12033,Escambia County,2015,307572,Florida
3284,12035,Flagler County,2015,104794,Florida
3285,12037,Franklin County,2015,11652,Florida
3286,12039,Gadsden County,2015,46716,Florida
3287,12041,Gilchrist County,2015,17671,Florida
3288,12043,Glades County,2015,13349,Florida
3289,12045,Gulf County,2015,16029,Florida
3290,12047,Hamilton County,2015,14527,Florida
3291,12049,Hardee County,2015,27461,Florida
3292,12051,Hendry County,2015,40483,Florida
3293,12053,Hernando County,2015,182825,Florida
3294,12055,Highlands County,2015,102473,Florida
3295,12057,Hillsborough County,2015,1344572,Florida
3296,12059,Holmes County,2015,19675,Florida
3297,12061,Indian River County,2015,148797,Florida
3298,12063,Jackson County,2015,48952,Florida
3299,12065,Jefferson County,2015,14497,Florida
3300,12067,Lafayette County,2015,8793,Florida
3301,12069,Lake County,2015,330075,Florida
3302,12071,Lee County,2015,694229,Florida
3303,12073,Leon County,2015,284938,Florida
3304,12075,Levy County,2015,40783,Florida
3305,12077,Liberty County,2015,8416,Florida
3306,12079,Madison County,2015,18840,Florida
3307,12081,Manatee County,2015,362865,Florida
3308,12083,Marion County,2015,347231,Florida
3309,12085,Martin County,2015,154663,Florida
3310,12086,Miami-Dade County,2015,2644439,Florida
3311,12087,Monroe County,2015,74166,Florida
3312,12089,Nassau County,2015,80266,Florida
3313,12091,Okaloosa County,2015,195516,Florida
3314,12093,Okeechobee County,2015,40852,Florida
3315,12095,Orange County,2015,1276337,Florida
3316,12097,Osceola County,2015,323853,Florida
3317,12099,Palm Beach County,2015,1412249,Florida
3318,12101,Pasco County,2015,506329,Florida
3319,12103,Pinellas County,2015,949290,Florida
3320,12105,Polk County,2015,660937,Florida
3321,12107,Putnam County,2015,74254,Florida
3322,12109,St. Johns County,2015,225715,Florida
3323,12111,St. Lucie County,2015,301628,Florida
3324,12113,Santa Rosa County,2015,166914,Florida
3325,12115,Sarasota County,2015,405703,Florida
3326,12117,Seminole County,2015,447779,Florida
3327,12119,Sumter County,2015,113050,Florida
3328,12121,Suwannee County,2015,43019,Florida
3329,12123,Taylor County,2015,22044,Florida
3330,12125,Union County,2015,15204,Florida
3331,12127,Volusia County,2015,524008,Florida
3332,12129,Wakulla County,2015,31715,Florida
3333,12131,Walton County,2015,64116,Florida
3334,12133,Washington County,2015,24887,Florida
3336,48001,Anderson County,2015,58235,Texas
3337,48003,Andrews County,2015,16642,Texas
3338,48005,Angelina County,2015,86949,Texas
3339,48007,Aransas County,2015,23510,Texas
3340,48009,Archer County,2015,8905,Texas
3341,48011,Armstrong County,2015,1896,Texas
3342,48013,Atascosa County,2015,47910,Texas
3343,48015,Austin County,2015,29288,Texas
3344,48017,Bailey County,2015,7088,Texas
3345,48019,Bandera County,2015,21786,Texas
3346,48021,Bastrop County,2015,81298,Texas
3347,48023,Baylor County,2015,3646,Texas
3348,48025,Bee County,2015,32264,Texas
3349,48027,Bell County,2015,335427,Texas
3350,48029,Bexar County,2015,1865481,Texas
3351,48031,Blanco County,2015,11165,Texas
3352,48033,Borden County,2015,644,Texas
3353,48035,Bosque County,2015,18480,Texas
3354,48037,Bowie County,2015,93541,Texas
3355,48039,Brazoria County,2015,344832,Texas
3356,48041,Brazos County,2015,212581,Texas
3357,48043,Brewster County,2015,9251,Texas
3358,48045,Briscoe County,2015,1569,Texas
3359,48047,Brooks County,2015,7162,Texas
3360,48049,Brown County,2015,38004,Texas
3361,48051,Burleson County,2015,17854,Texas
3362,48053,Burnet County,2015,45392,Texas
3363,48055,Caldwell County,2015,40940,Texas
3364,48057,Calhoun County,2015,21481,Texas
3365,48059,Callahan County,2015,13794,Texas
3366,48061,Cameron County,2015,416044,Texas
3367,48063,Camp County,2015,12752,Texas
3368,48065,Carson County,2015,6085,Texas
3369,48067,Cass County,2015,30272,Texas
3370,48069,Castro County,2015,7841,Texas
3371,48071,Chambers County,2015,39185,Texas
3372,48073,Cherokee County,2015,51810,Texas
3373,48075,Childress County,2015,7179,Texas
3374,48077,Clay County,2015,10588,Texas
3375,48079,Cochran County,2015,2965,Texas
3376,48081,Coke County,2015,3346,Texas
3377,48083,Coleman County,2015,8617,Texas
3378,48085,Collin County,2015,906067,Texas
3379,48087,Collingsworth County,2015,3004,Texas
3380,48089,Colorado County,2015,21063,Texas
3381,48091,Comal County,2015,130645,Texas
3382,48093,Comanche County,2015,13723,Texas
3383,48095,Concho County,2015,4192,Texas
3384,48097,Cooke County,2015,39625,Texas
3385,48099,Coryell County,2015,75104,Texas
3386,48101,Cottle County,2015,1441,Texas
3387,48103,Crane County,2015,4607,Texas
3388,48105,Crockett County,2015,3596,Texas
3389,48107,Crosby County,2015,5902,Texas
3390,48109,Culberson County,2015,2290,Texas
3391,48111,Dallam County,2015,6977,Texas
3392,48113,Dallas County,2015,2517288,Texas
3393,48115,Dawson County,2015,13158,Texas
3394,48117,Deaf Smith County,2015,19032,Texas
3395,48119,Delta County,2015,5296,Texas
3396,48121,Denton County,2015,771726,Texas
3397,48123,DeWitt County,2015,20147,Texas
3398,48125,Dickens County,2015,2334,Texas
3399,48127,Dimmit County,2015,10169,Texas
3400,48129,Donley County,2015,3499,Texas
3401,48131,Duval County,2015,11466,Texas
3402,48133,Eastland County,2015,18437,Texas
3403,48135,Ector County,2015,151018,Texas
3404,48137,Edwards County,2015,1960,Texas
3405,48139,Ellis County,2015,166177,Texas
3406,48141,El Paso County,2015,822933,Texas
3407,48143,Erath County,2015,40425,Texas
3408,48145,Falls County,2015,17571,Texas
3409,48147,Fannin County,2015,34674,Texas
3410,48149,Fayette County,2015,24996,Texas
3411,48151,Fisher County,2015,3900,Texas
3412,48153,Floyd County,2015,6107,Texas
3413,48155,Foard County,2015,1260,Texas
3414,48157,Fort Bend County,2015,697561,Texas
3415,48159,Franklin County,2015,10693,Texas
3416,48161,Freestone County,2015,19812,Texas
3417,48163,Frio County,2015,18660,Texas
3418,48165,Gaines County,2015,19401,Texas
3419,48167,Galveston County,2015,317186,Texas
3420,48169,Garza County,2015,6526,Texas
3421,48171,Gillespie County,2015,25929,Texas
3422,48173,Glasscock County,2015,1316,Texas
3423,48175,Goliad County,2015,7417,Texas
3424,48177,Gonzales County,2015,20374,Texas
3425,48179,Gray County,2015,22180,Texas
3426,48181,Grayson County,2015,128161,Texas
3427,48183,Gregg County,2015,122835,Texas
3428,48185,Grimes County,2015,27569,Texas
3429,48187,Guadalupe County,2015,149400,Texas
3430,48189,Hale County,2015,34886,Texas
3431,48191,Hall County,2015,3172,Texas
3432,48193,Hamilton County,2015,8496,Texas
3433,48195,Hansford County,2015,5529,Texas
3434,48197,Hardeman County,2015,4018,Texas
3435,48199,Hardin County,2015,56063,Texas
3436,48201,Harris County,2015,4429538,Texas
3437,48203,Harrison County,2015,66245,Texas
3438,48205,Hartley County,2015,5815,Texas
3439,48207,Haskell County,2015,5852,Texas
3440,48209,Hays County,2015,193505,Texas
3441,48211,Hemphill County,2015,3817,Texas
3442,48213,Henderson County,2015,80625,Texas
3443,48215,Hidalgo County,2015,825418,Texas
3444,48217,Hill County,2015,35791,Texas
3445,48219,Hockley County,2015,22956,Texas
3446,48221,Hood County,2015,56370,Texas
3447,48223,Hopkins County,2015,36077,Texas
3448,48225,Houston County,2015,23418,Texas
3449,48227,Howard County,2015,35815,Texas
3450,48229,Hudspeth County,2015,4208,Texas
3451,48231,Hunt County,2015,91901,Texas
3452,48233,Hutchinson County,2015,21665,Texas
3453,48235,Irion County,2015,1555,Texas
3454,48237,Jack County,2015,8932,Texas
3455,48239,Jackson County,2015,14518,Texas
3456,48241,Jasper County,2015,35800,Texas
3457,48243,Jeff Davis County,2015,2292,Texas
3458,48245,Jefferson County,2015,253790,Texas
3459,48247,Jim Hogg County,2015,5271,Texas
3460,48249,Jim Wells County,2015,40828,Texas
3461,48251,Johnson County,2015,162285,Texas
3462,48253,Jones County,2015,19983,Texas
3463,48255,Karnes County,2015,15284,Texas
3464,48257,Kaufman County,2015,117395,Texas
3465,48259,Kendall County,2015,40205,Texas
3466,48261,Kenedy County,2015,429,Texas
3467,48263,Kent County,2015,762,Texas
3468,48265,Kerr County,2015,51169,Texas
3469,48267,Kimble County,2015,4470,Texas
3470,48269,King County,2015,280,Texas
3471,48271,Kinney County,2015,3691,Texas
3472,48273,Kleberg County,2015,31543,Texas
3473,48275,Knox County,2015,3682,Texas
3474,48277,Lamar County,2015,49755,Texas
3475,48279,Lamb County,2015,13521,Texas
3476,48281,Lampasas County,2015,20540,Texas
3477,48283,La Salle County,2015,7244,Texas
3478,48285,Lavaca County,2015,19734,Texas
3479,48287,Lee County,2015,16906,Texas
3480,48289,Leon County,2015,17061,Texas
3481,48291,Liberty County,2015,81575,Texas
3482,48293,Limestone County,2015,23460,Texas
3483,48295,Lipscomb County,2015,3331,Texas
3484,48297,Live Oak County,2015,11884,Texas
3485,48299,Llano County,2015,20603,Texas
3486,48301,Loving County,2015,120,Texas
3487,48303,Lubbock County,2015,294748,Texas
3488,48305,Lynn County,2015,5893,Texas
3489,48307,McCulloch County,2015,8119,Texas
3490,48309,McLennan County,2015,245847,Texas
3491,48311,McMullen County,2015,730,Texas
3492,48313,Madison County,2015,14086,Texas
3493,48315,Marion County,2015,10198,Texas
3494,48317,Martin County,2015,5329,Texas
3495,48319,Mason County,2015,4161,Texas
3496,48321,Matagorda County,2015,36618,Texas
3497,48323,Maverick County,2015,56606,Texas
3498,48325,Medina County,2015,48736,Texas
3499,48327,Menard County,2015,2184,Texas
3500,48329,Midland County,2015,156708,Texas
3501,48331,Milam County,2015,24964,Texas
3502,48333,Mills County,2015,4929,Texas
3503,48335,Mitchell County,2015,8704,Texas
3504,48337,Montague County,2015,19651,Texas
3505,48339,Montgomery County,2015,530847,Texas
3506,48341,Moore County,2015,21671,Texas
3507,48343,Morris County,2015,12603,Texas
3508,48345,Motley County,2015,1221,Texas
3509,48347,Nacogdoches County,2015,65183,Texas
3510,48349,Navarro County,2015,48798,Texas
3511,48351,Newton County,2015,14056,Texas
3512,48353,Nolan County,2015,14957,Texas
3513,48355,Nueces County,2015,352468,Texas
3514,48357,Ochiltree County,2015,10069,Texas
3515,48359,Oldham County,2015,2095,Texas
3516,48361,Orange County,2015,82800,Texas
3517,48363,Palo Pinto County,2015,28540,Texas
3518,48365,Panola County,2015,23436,Texas
3519,48367,Parker County,2015,128853,Texas
3520,48369,Parmer County,2015,10044,Texas
3521,48371,Pecos County,2015,15599,Texas
3522,48373,Polk County,2015,47979,Texas
3523,48375,Potter County,2015,120283,Texas
3524,48377,Presidio County,2015,7334,Texas
3525,48379,Rains County,2015,11606,Texas
3526,48381,Randall County,2015,129359,Texas
3527,48383,Reagan County,2015,3574,Texas
3528,48385,Real County,2015,3402,Texas
3529,48387,Red River County,2015,12481,Texas
3530,48389,Reeves County,2015,14845,Texas
3531,48391,Refugio County,2015,7188,Texas
3532,48393,Roberts County,2015,914,Texas
3533,48395,Robertson County,2015,16988,Texas
3534,48397,Rockwall County,2015,90733,Texas
3535,48399,Runnels County,2015,10354,Texas
3536,48401,Rusk County,2015,53942,Texas
3537,48403,Sabine County,2015,10699,Texas
3538,48405,San Augustine County,2015,8511,Texas
3539,48407,San Jacinto County,2015,27678,Texas
3540,48409,San Patricio County,2015,65963,Texas
3541,48411,San Saba County,2015,6087,Texas
3542,48413,Schleicher County,2015,3146,Texas
3543,48415,Scurry County,2015,16889,Texas
3544,48417,Shackelford County,2015,3309,Texas
3545,48419,Shelby County,2015,25431,Texas
3546,48421,Sherman County,2015,3059,Texas
3547,48423,Smith County,2015,221111,Texas
3548,48425,Somervell County,2015,8782,Texas
3549,48427,Starr County,2015,62944,Texas
3550,48429,Stephens County,2015,9520,Texas
3551,48431,Sterling County,2015,1236,Texas
3552,48433,Stonewall County,2015,1418,Texas
3553,48435,Sutton County,2015,3922,Texas
3554,48437,Swisher County,2015,7638,Texas
3555,48439,Tarrant County,2015,1963030,Texas
3556,48441,Taylor County,2015,134914,Texas
3557,48443,Terrell County,2015,894,Texas
3558,48445,Terry County,2015,12448,Texas
3559,48447,Throckmorton County,2015,1571,Texas
3560,48449,Titus County,2015,32722,Texas
3561,48451,Tom Green County,2015,114650,Texas
3562,48453,Travis County,2015,1149062,Texas
3563,48455,Trinity County,2015,14711,Texas
3564,48457,Tyler County,2015,21724,Texas
3565,48459,Upshur County,2015,40395,Texas
3566,48461,Upton County,2015,3527,Texas
3567,48463,Uvalde County,2015,26650,Texas
3568,48465,Val Verde County,2015,49061,Texas
3569,48467,Van Zandt County,2015,54481,Texas
3570,48469,Victoria County,2015,89705,Texas
3571,48471,Walker County,2015,70427,Texas
3572,48473,Waller County,2015,48748,Texas
3573,48475,Ward County,2015,11248,Texas
3574,48477,Washington County,2015,34480,Texas
3575,48479,Webb County,2015,264529,Texas
3576,48481,Wharton County,2015,41468,Texas
3577,48483,Wheeler County,2015,5286,Texas
3578,48485,Wichita County,2015,131886,Texas
3579,48487,Wilbarger County,2015,13137,Texas
3580,48489,Willacy County,2015,21791,Texas
3581,48491,Williamson County,2015,502622,Texas
3582,48493,Wilson County,2015,46974,Texas
3583,48495,Winkler County,2015,7448,Texas
3584,48497,Wise County,2015,64213,Texas
3585,48499,Wood County,2015,43720,Texas
3586,48501,Yoakum County,2015,8274,Texas
3587,48503,Young County,2015,18269,Texas
3588,48505,Zapata County,2015,14113,Texas
3589,48507,Zavala County,2015,11847,Texas
3591,53001,Adams County,2015,19300,Washington
3592,53003,Asotin County,2015,22171,Washington
3593,53005,Benton County,2015,190006,Washington
3594,53007,Chelan County,2015,75002,Washington
3595,53009,Clallam County,2015,74366,Washington
3596,53011,Clark County,2015,456747,Washington
3597,53013,Columbia County,2015,4067,Washington
3598,53015,Cowlitz County,2015,106063,Washington
3599,53017,Douglas County,2015,40915,Washington
3600,53019,Ferry County,2015,7606,Washington
3601,53021,Franklin County,2015,87154,Washington
3602,53023,Garfield County,2015,2255,Washington
3603,53025,Grant County,2015,93683,Washington
3604,53027,Grays Harbor County,2015,73410,Washington
3605,53029,Island County,2015,81814,Washington
3606,53031,Jefferson County,2015,30903,Washington
3607,53033,King County,2015,2098998,Washington
3608,53035,Kitsap County,2015,261510,Washington
3609,53037,Kittitas County,2015,44495,Washington
3610,53039,Klickitat County,2015,21311,Washington
3611,53041,Lewis County,2015,77760,Washington
3612,53043,Lincoln County,2015,10664,Washington
3613,53045,Mason County,2015,63367,Washington
3614,53047,Okanogan County,2015,41680,Washington
3615,53049,Pacific County,2015,21539,Washington
3616,53051,Pend Oreille County,2015,13334,Washington
3617,53053,Pierce County,2015,848595,Washington
3618,53055,San Juan County,2015,16524,Washington
3619,53057,Skagit County,2015,123178,Washington
3620,53059,Skamania County,2015,11544,Washington
3621,53061,Snohomish County,2015,769743,Washington
3622,53063,Spokane County,2015,495341,Washington
3623,53065,Stevens County,2015,44488,Washington
3624,53067,Thurston County,2015,271237,Washington
3625,53069,Wahkiakum County,2015,4227,Washington
3626,53071,Walla Walla County,2015,59970,Washington
3627,53073,Whatcom County,2015,214778,Washington
3628,53075,Whitman County,2015,47563,Washington
3629,53077,Yakima County,2015,247798,Washington
3631,12001,Alachua County,2016,262416,Florida
3632,12003,Baker County,2016,27941,Florida
3633,12005,Bay County,2016,179808,Florida
3634,12007,Bradford County,2016,27994,Florida
3635,12009,Brevard County,2016,579023,Florida
3636,12011,Broward County,2016,1883555,Florida
3637,12013,Calhoun County,2016,14599,Florida
3638,12015,Charlotte County,2016,176653,Florida
3639,12017,Citrus County,2016,145695,Florida
3640,12019,Clay County,2016,207669,Florida
3641,12021,Collier County,2016,359499,Florida
3642,12023,Columbia County,2016,69510,Florida
3643,12027,DeSoto County,2016,36613,Florida
3644,12029,Dixie County,2016,16607,Florida
3645,12031,Duval County,2016,921543,Florida
3646,12033,Escambia County,2016,309562,Florida
3647,12035,Flagler County,2016,106612,Florida
3648,12037,Franklin County,2016,11673,Florida
3649,12039,Gadsden County,2016,46510,Florida
3650,12041,Gilchrist County,2016,17817,Florida
3651,12043,Glades County,2016,13443,Florida
3652,12045,Gulf County,2016,16063,Florida
3653,12047,Hamilton County,2016,14473,Florida
3654,12049,Hardee County,2016,27407,Florida
3655,12051,Hendry County,2016,40751,Florida
3656,12053,Hernando County,2016,184835,Florida
3657,12055,Highlands County,2016,103211,Florida
3658,12057,Hillsborough County,2016,1367651,Florida
3659,12059,Holmes County,2016,19626,Florida
3660,12061,Indian River County,2016,150951,Florida
3661,12063,Jackson County,2016,48790,Florida
3662,12065,Jefferson County,2016,14445,Florida
3663,12067,Lafayette County,2016,8778,Florida
3664,12069,Lake County,2016,336680,Florida
3665,12071,Lee County,2016,709324,Florida
3666,12073,Leon County,2016,286829,Florida
3667,12075,Levy County,2016,40780,Florida
3668,12077,Liberty County,2016,8426,Florida
3669,12079,Madison County,2016,18762,Florida
3670,12081,Manatee County,2016,370863,Florida
3671,12083,Marion County,2016,350417,Florida
3672,12085,Martin County,2016,156225,Florida
3673,12086,Miami-Dade County,2016,2673725,Florida
3674,12087,Monroe County,2016,74381,Florida
3675,12089,Nassau County,2016,81658,Florida
3676,12091,Okaloosa County,2016,198454,Florida
3677,12093,Okeechobee County,2016,41023,Florida
3678,12095,Orange County,2016,1302414,Florida
3679,12097,Osceola County,2016,334887,Florida
3680,12099,Palm Beach County,2016,1430672,Florida
3681,12101,Pasco County,2016,514654,Florida
3682,12103,Pinellas County,2016,955788,Florida
3683,12105,Polk County,2016,672705,Florida
3684,12107,Putnam County,2016,74231,Florida
3685,12109,St. Johns County,2016,232852,Florida
3686,12111,St. Lucie County,2016,306503,Florida
3687,12113,Santa Rosa County,2016,170023,Florida
3688,12115,Sarasota County,2016,410957,Florida
3689,12117,Seminole County,2016,452792,Florida
3690,12119,Sumter County,2016,116976,Florida
3691,12121,Suwannee County,2016,43312,Florida
3692,12123,Taylor County,2016,21939,Florida
3693,12125,Union County,2016,15138,Florida
3694,12127,Volusia County,2016,529890,Florida
3695,12129,Wakulla County,2016,31901,Florida
3696,12131,Walton County,2016,65931,Florida
3697,12133,Washington County,2016,24885,Florida
3699,48001,Anderson County,2016,58191,Texas
3700,48003,Andrews County,2016,17014,Texas
3701,48005,Angelina County,2016,86985,Texas
3702,48007,Aransas County,2016,23580,Texas
3703,48009,Archer County,2016,8875,Texas
3704,48011,Armstrong County,2016,1895,Texas
3705,48013,Atascosa County,2016,48510,Texas
3706,48015,Austin County,2016,29463,Texas
3707,48017,Bailey County,2016,7073,Texas
3708,48019,Bandera County,2016,22045,Texas
3709,48021,Bastrop County,2016,82718,Texas
3710,48023,Baylor County,2016,3630,Texas
3711,48025,Bee County,2016,32345,Texas
3712,48027,Bell County,2016,340481,Texas
3713,48029,Bexar County,2016,1895623,Texas
3714,48031,Blanco County,2016,11299,Texas
3715,48033,Borden County,2016,645,Texas
3716,48035,Bosque County,2016,18533,Texas
3717,48037,Bowie County,2016,93737,Texas
3718,48039,Brazoria County,2016,351174,Texas
3719,48041,Brazos County,2016,216125,Texas
3720,48043,Brewster County,2016,9255,Texas
3721,48045,Briscoe County,2016,1556,Texas
3722,48047,Brooks County,2016,7150,Texas
3723,48049,Brown County,2016,37984,Texas
3724,48051,Burleson County,2016,17988,Texas
3725,48053,Burnet County,2016,45930,Texas
3726,48055,Caldwell County,2016,41517,Texas
3727,48057,Calhoun County,2016,21501,Texas
3728,48059,Callahan County,2016,13844,Texas
3729,48061,Cameron County,2016,418010,Texas
3730,48063,Camp County,2016,12822,Texas
3731,48065,Carson County,2016,6065,Texas
3732,48067,Cass County,2016,30234,Texas
3733,48069,Castro County,2016,7797,Texas
3734,48071,Chambers County,2016,40002,Texas
3735,48073,Cherokee County,2016,52006,Texas
3736,48075,Childress County,2016,7207,Texas
3737,48077,Clay County,2016,10555,Texas
3738,48079,Cochran County,2016,2933,Texas
3739,48081,Coke County,2016,3352,Texas
3740,48083,Coleman County,2016,8562,Texas
3741,48085,Collin County,2016,930837,Texas
3742,48087,Collingsworth County,2016,2993,Texas
3743,48089,Colorado County,2016,21102,Texas
3744,48091,Comal County,2016,135077,Texas
3745,48093,Comanche County,2016,13676,Texas
3746,48095,Concho County,2016,4213,Texas
3747,48097,Cooke County,2016,39862,Texas
3748,48099,Coryell County,2016,75030,Texas
3749,48101,Cottle County,2016,1428,Texas
3750,48103,Crane County,2016,4654,Texas
3751,48105,Crockett County,2016,3572,Texas
3752,48107,Crosby County,2016,5871,Texas
3753,48109,Culberson County,2016,2268,Texas
3754,48111,Dallam County,2016,7033,Texas
3755,48113,Dallas County,2016,2547409,Texas
3756,48115,Dawson County,2016,13023,Texas
3757,48117,Deaf Smith County,2016,18964,Texas
3758,48119,Delta County,2016,5309,Texas
3759,48121,Denton County,2016,793560,Texas
3760,48123,DeWitt County,2016,20157,Texas
3761,48125,Dickens County,2016,2313,Texas
3762,48127,Dimmit County,2016,10204,Texas
3763,48129,Donley County,2016,3454,Texas
3764,48131,Duval County,2016,11402,Texas
3765,48133,Eastland County,2016,18408,Texas
3766,48135,Ector County,2016,153794,Texas
3767,48137,Edwards County,2016,1952,Texas
3768,48139,Ellis County,2016,169492,Texas
3769,48141,El Paso County,2016,827389,Texas
3770,48143,Erath County,2016,40930,Texas
3771,48145,Falls County,2016,17512,Texas
3772,48147,Fannin County,2016,34827,Texas
3773,48149,Fayette County,2016,25084,Texas
3774,48151,Fisher County,2016,3885,Texas
3775,48153,Floyd County,2016,6040,Texas
3776,48155,Foard County,2016,1245,Texas
3777,48157,Fort Bend County,2016,720135,Texas
3778,48159,Franklin County,2016,10711,Texas
3779,48161,Freestone County,2016,19811,Texas
3780,48163,Frio County,2016,18949,Texas
3781,48165,Gaines County,2016,19776,Texas
3782,48167,Galveston County,2016,322362,Texas
3783,48169,Garza County,2016,6539,Texas
3784,48171,Gillespie County,2016,26148,Texas
3785,48173,Glasscock County,2016,1334,Texas
3786,48175,Goliad County,2016,7459,Texas
3787,48177,Gonzales County,2016,20487,Texas
3788,48179,Gray County,2016,22109,Texas
3789,48181,Grayson County,2016,129619,Texas
3790,48183,Gregg County,2016,123053,Texas
3791,48185,Grimes County,2016,27767,Texas
3792,48187,Guadalupe County,2016,152974,Texas
3793,48189,Hale County,2016,34622,Texas
3794,48191,Hall County,2016,3136,Texas
3795,48193,Hamilton County,2016,8493,Texas
3796,48195,Hansford County,2016,5513,Texas
3797,48197,Hardeman County,2016,3994,Texas
3798,48199,Hardin County,2016,56349,Texas
3799,48201,Harris County,2016,4496808,Texas
3800,48203,Harrison County,2016,66365,Texas
3801,48205,Hartley County,2016,5766,Texas
3802,48207,Haskell County,2016,5842,Texas
3803,48209,Hays County,2016,200787,Texas
3804,48211,Hemphill County,2016,3819,Texas
3805,48213,Henderson County,2016,81044,Texas
3806,48215,Hidalgo County,2016,835548,Texas
3807,48217,Hill County,2016,35932,Texas
3808,48219,Hockley County,2016,22962,Texas
3809,48221,Hood County,2016,57412,Texas
3810,48223,Hopkins County,2016,36260,Texas
3811,48225,Houston County,2016,23356,Texas
3812,48227,Howard County,2016,35976,Texas
3813,48229,Hudspeth County,2016,4355,Texas
3814,48231,Hunt County,2016,93049,Texas
3815,48233,Hutchinson County,2016,21548,Texas
3816,48235,Irion County,2016,1547,Texas
3817,48237,Jack County,2016,8910,Texas
3818,48239,Jackson County,2016,14607,Texas
3819,48241,Jasper County,2016,35818,Texas
3820,48243,Jeff Davis County,2016,2282,Texas
3821,48245,Jefferson County,2016,254093,Texas
3822,48247,Jim Hogg County,2016,5265,Texas
3823,48249,Jim Wells County,2016,40826,Texas
3824,48251,Johnson County,2016,164554,Texas
3825,48253,Jones County,2016,19942,Texas
3826,48255,Karnes County,2016,15376,Texas
3827,48257,Kaufman County,2016,120202,Texas
3828,48259,Kendall County,2016,41564,Texas
3829,48261,Kenedy County,2016,432,Texas
3830,48263,Kent County,2016,753,Texas
3831,48265,Kerr County,2016,51478,Texas
3832,48267,Kimble County,2016,4443,Texas
3833,48269,King County,2016,279,Texas
3834,48271,Kinney County,2016,3710,Texas
3835,48273,Kleberg County,2016,31439,Texas
3836,48275,Knox County,2016,3675,Texas
3837,48277,Lamar County,2016,49748,Texas
3838,48279,Lamb County,2016,13430,Texas
3839,48281,Lampasas County,2016,20712,Texas
3840,48283,La Salle County,2016,7316,Texas
3841,48285,Lavaca County,2016,19828,Texas
3842,48287,Lee County,2016,16966,Texas
3843,48289,Leon County,2016,17113,Texas
3844,48291,Liberty County,2016,82762,Texas
3845,48293,Limestone County,2016,23475,Texas
3846,48295,Lipscomb County,2016,3337,Texas
3847,48297,Live Oak County,2016,11955,Texas
3848,48299,Llano County,2016,20864,Texas
3849,48301,Loving County,2016,128,Texas
3850,48303,Lubbock County,2016,297914,Texas
3851,48305,Lynn County,2016,5889,Texas
3852,48307,McCulloch County,2016,8086,Texas
3853,48309,McLennan County,2016,248037,Texas
3854,48311,McMullen County,2016,735,Texas
3855,48313,Madison County,2016,14170,Texas
3856,48315,Marion County,2016,10130,Texas
3857,48317,Martin County,2016,5435,Texas
3858,48319,Mason County,2016,4191,Texas
3859,48321,Matagorda County,2016,36602,Texas
3860,48323,Maverick County,2016,57076,Texas
3861,48325,Medina County,2016,49282,Texas
3862,48327,Menard County,2016,2173,Texas
3863,48329,Midland County,2016,160676,Texas
3864,48331,Milam County,2016,25006,Texas
3865,48333,Mills County,2016,4927,Texas
3866,48335,Mitchell County,2016,8564,Texas
3867,48337,Montague County,2016,19637,Texas
3868,48339,Montgomery County,2016,545866,Texas
3869,48341,Moore County,2016,21624,Texas
3870,48343,Morris County,2016,12537,Texas
3871,48345,Motley County,2016,1224,Texas
3872,48347,Nacogdoches County,2016,65315,Texas
3873,48349,Navarro County,2016,48990,Texas
3874,48351,Newton County,2016,13979,Texas
3875,48353,Nolan County,2016,14905,Texas
3876,48355,Nueces County,2016,354917,Texas
