TRANSACTION_MONTH,TRANSACTION_YEAR,BUYER_STATE,BUYER_COUNTY,BUYER_MME,State Population
1,2012,CA,LOS ANGELES,151839.58983706564,37830153
1,2012,CA,MADERA,3329.5624804500108,37830153
1,2012,CA,MARIN,6772.515804075042,37830153
1,2012,CA,MARIPOSA,579.8675625000001,37830153
1,2012,CA,MENDOCINO,4285.485399300012,37830153
1,2012,CA,MERCED,6872.076810225039,37830153
1,2012,CA,MODOC,565.7755875,37830153
1,2012,CA,MONO,179.62949999999995,37830153
1,2012,CA,MONTEREY,12065.867090212583,37830153
1,2012,CA,NAPA,3651.3030979500063,37830153
1,2012,CA,NEVADA,5006.33928408752,37830153
1,2012,CA,ORANGE,67785.74141231428,37830153
1,2012,CA,PLACER,15473.263823625157,37830153
1,2012,CA,PLUMAS,1336.8405490875007,37830153
1,2012,CA,RIVERSIDE,53828.32456698908,37830153
1,2012,CA,SACRAMENTO,47372.28156153875,37830153
1,2012,CA,SAN BENITO,1248.5836875000014,37830153
1,2012,CA,SAN BERNARDINO,47217.718729051,37830153
1,2012,CA,SAN DIEGO,83781.94404243947,37830153
1,2012,CA,SAN FRANCISCO,19034.565359512588,37830153
1,2012,CA,SAN JOAQUIN,20471.271034762693,37830153
1,2012,CA,SAN LUIS OBISPO,10843.264737037556,37830153
1,2012,CA,SAN MATEO,13422.622588612638,37830153
1,2012,CA,SANTA BARBARA,11517.51365223757,37830153
1,2012,CA,SANTA CLARA,22573.218929287705,37830153
1,2012,CA,SANTA CRUZ,8416.874161800053,37830153
1,2012,CA,SHASTA,13233.389262937586,37830153
1,2012,CA,SIERRA,71.84368500000001,37830153
1,2012,CA,SISKIYOU,2678.2362715875056,37830153
1,2012,CA,SOLANO,12038.774212087574,37830153
1,2012,CA,SONOMA,17765.045889750145,37830153
1,2012,CA,STANISLAUS,30912.009444525203,37830153
1,2012,CA,SUTTER,6493.753545675029,37830153
1,2012,CA,TEHAMA,3389.775896812501,37830153
1,2012,CA,TRINITY,639.9616615875,37830153
1,2012,CA,TULARE,12236.874492937615,37830153
1,2012,CA,TUOLUMNE,4507.105481587515,37830153
1,2012,CA,VENTURA,22175.308718850236,37830153
1,2012,CA,YOLO,4287.472072950014,37830153
1,2012,CA,YUBA,3336.0428288625067,37830153
10,2006,CA,ALAMEDA,32164.7347951753,35901375
10,2006,CA,AMADOR,1605.3964523625032,35901375
10,2006,CA,BUTTE,12790.974636225048,35901375
10,2006,CA,CALAVERAS,1677.4953749999997,35901375
10,2006,CA,COLUSA,527.8679249999999,35901375
10,2006,CA,CONTRA COSTA,19199.305895037738,35901375
10,2006,CA,DEL NORTE,1256.1197625000013,35901375
10,2006,CA,EL DORADO,5288.547368175016,35901375
10,2006,CA,FRESNO,19744.603809987704,35901375
10,2006,CA,GLENN,1034.9019000000005,35901375
10,2006,CA,HUMBOLDT,7013.02284150003,35901375
10,2006,CA,IMPERIAL,1716.1061775000037,35901375
10,2006,CA,INYO,504.83636250000006,35901375
10,2006,CA,KERN,14651.24175067502,35901375
10,2006,CA,KINGS,1996.3782000000026,35901375
10,2006,CA,LAKE,3876.0190232624986,35901375
10,2006,CA,LASSEN,1642.6615240875017,35901375
10,2006,CA,LOS ANGELES,128046.45141710527,35901375
10,2006,CA,MADERA,2615.961382500006,35901375
10,2006,CA,MARIN,6035.454645750039,35901375
10,2006,CA,MARIPOSA,201.49769999999998,35901375
10,2006,CA,MENDOCINO,5125.189507725013,35901375
10,2006,CA,MERCED,4020.4572683625,35901375
10,2006,CA,MODOC,320.7351750000001,35901375
10,2006,CA,MONO,90.38433450000001,35901375
10,2006,CA,MONTEREY,8907.766384950073,35901375
10,2006,CA,NAPA,2620.0871754500026,35901375
10,2006,CA,NEVADA,4123.8965603625065,35901375
10,2006,CA,ORANGE,45577.91560052775,35901375
10,2006,CA,PLACER,12424.642512712606,35901375
10,2006,CA,PLUMAS,1322.8638338625,35901375
10,2006,CA,RIVERSIDE,30906.341547975804,35901375
10,2006,CA,SACRAMENTO,34934.63909916355,35901375
10,2006,CA,SAN BENITO,872.6265375000005,35901375
10,2006,CA,SAN BERNARDINO,30264.769224163207,35901375
10,2006,CA,SAN DIEGO,53632.96613699007,35901375
10,2006,CA,SAN FRANCISCO,17641.329397962647,35901375
10,2006,CA,SAN JOAQUIN,11956.25679295011,35901375
10,2006,CA,SAN LUIS OBISPO,7991.8273944000475,35901375
10,2006,CA,SAN MATEO,8375.773496625085,35901375
10,2006,CA,SANTA BARBARA,9632.70523608756,35901375
10,2006,CA,SANTA CLARA,14921.682869425164,35901375
10,2006,CA,SANTA CRUZ,5846.672404950032,35901375
10,2006,CA,SHASTA,10434.706099087563,35901375
10,2006,CA,SIERRA,37.259385,35901375
10,2006,CA,SISKIYOU,1927.183537500002,35901375
10,2006,CA,SOLANO,7186.230756712542,35901375
10,2006,CA,SONOMA,12523.126993900076,35901375
10,2006,CA,STANISLAUS,19450.17184098771,35901375
10,2006,CA,SUTTER,4199.537476725006,35901375
10,2006,CA,TEHAMA,2587.245487500004,35901375
10,2006,CA,TRINITY,540.2957624999999,35901375
10,2006,CA,TULARE,8125.85739022505,35901375
10,2006,CA,TUOLUMNE,4180.183240950002,35901375
10,2006,CA,VENTURA,12998.18500490017,35901375
10,2006,CA,YOLO,3177.300407587506,35901375
10,2006,CA,YUBA,2488.508745225004,35901375
10,2007,CA,ALAMEDA,38906.0283204633,36239662
10,2007,CA,AMADOR,1777.0990500000025,36239662
10,2007,CA,BUTTE,14825.86351931261,36239662
10,2007,CA,CALAVERAS,2265.3569205000013,36239662
10,2007,CA,COLUSA,461.11012886249983,36239662
10,2007,CA,CONTRA COSTA,21450.772793937755,36239662
10,2007,CA,DEL NORTE,1285.6288125000005,36239662
10,2007,CA,EL DORADO,5857.312087725034,36239662
10,2007,CA,FRESNO,21004.642827312702,36239662
10,2007,CA,GLENN,958.8877875000003,36239662
10,2007,CA,HUMBOLDT,9145.684311000034,36239662
10,2007,CA,IMPERIAL,1880.6443930875014,36239662
10,2007,CA,INYO,525.2985,36239662
10,2007,CA,KERN,16535.282741762574,36239662
10,2007,CA,KINGS,2369.9381025000025,36239662
10,2007,CA,LAKE,4289.572115812501,36239662
10,2007,CA,LASSEN,2165.218316587502,36239662
10,2007,CA,LOS ANGELES,144163.22186783282,36239662
10,2007,CA,MADERA,2802.386059500005,36239662
10,2007,CA,MARIN,7316.26143493753,36239662
10,2007,CA,MARIPOSA,181.93125000000003,36239662
10,2007,CA,MENDOCINO,4401.6008481750105,36239662
10,2007,CA,MERCED,4834.031861362509,36239662
10,2007,CA,MODOC,540.3113624999996,36239662
10,2007,CA,MONO,84.61713749999998,36239662
10,2007,CA,MONTEREY,9259.58562731259,36239662
10,2007,CA,NAPA,2791.1882009000024,36239662
10,2007,CA,NEVADA,4663.133325000012,36239662
10,2007,CA,ORANGE,51060.90175779027,36239662
10,2007,CA,PLACER,14210.243219175109,36239662
10,2007,CA,PLUMAS,1019.0027250000007,36239662
10,2007,CA,RIVERSIDE,34624.801591451,36239662
10,2007,CA,SACRAMENTO,40617.05812052648,36239662
10,2007,CA,SAN BENITO,864.6387749999997,36239662
10,2007,CA,SAN BERNARDINO,33638.63894107573,36239662
10,2007,CA,SAN DIEGO,60487.61418796512,36239662
10,2007,CA,SAN FRANCISCO,14542.872251912597,36239662
10,2007,CA,SAN JOAQUIN,14866.080452025126,36239662
10,2007,CA,SAN LUIS OBISPO,8761.239030037537,36239662
10,2007,CA,SAN MATEO,10646.322646350094,36239662
10,2007,CA,SANTA BARBARA,11064.488019675066,36239662
10,2007,CA,SANTA CLARA,17354.62029416279,36239662
10,2007,CA,SANTA CRUZ,6058.445488762522,36239662
10,2007,CA,SHASTA,11433.5180323126,36239662
10,2007,CA,SIERRA,49.289085,36239662
10,2007,CA,SISKIYOU,2154.4717875000033,36239662
10,2007,CA,SOLANO,8711.169801537553,36239662
10,2007,CA,SONOMA,14582.286716887682,36239662
