Year,State Population,County Name,State Abbreviation,County Population,TRANSACTION_MONTH,BUYER_MME,Policy State
2011,3775520,MARSHALL,OK,15957,8,0,False
2011,3775520,MAYES,OK,41243,8,0,False
2011,3775520,MURRAY,OK,13546,8,0,False
2011,3775520,MUSKOGEE,OK,70660,8,0,False
2011,3775520,NOBLE,OK,11527,8,0,False
2011,3775520,NOWATA,OK,10496,8,0,False
2011,3775520,OKFUSKEE,OK,12179,8,0,False
2011,3775520,OKLAHOMA,OK,727653,8,0,False
2011,3775520,OKMULGEE,OK,39852,8,0,False
2011,3775520,OSAGE,OK,47418,8,0,False
2011,3775520,OTTAWA,OK,31764,8,0,False
2011,3775520,PAWNEE,OK,16555,8,0,False
2011,3775520,PAYNE,OK,77936,8,0,False
2011,3775520,PITTSBURG,OK,45592,8,0,False
2011,3775520,PONTOTOC,OK,37585,8,0,False
2011,3775520,POTTAWATOMIE,OK,69847,8,0,False
2011,3775520,PUSHMATAHA,OK,11528,8,0,False
2011,3775520,ROGER MILLS,OK,3648,8,0,False
2011,3775520,ROGERS,OK,87551,8,0,False
2011,3775520,SEMINOLE,OK,25369,8,0,False
2011,3775520,SEQUOYAH,OK,42281,8,0,False
2011,3775520,STEPHENS,OK,44825,8,0,False
2011,3775520,TEXAS,OK,20617,8,0,False
2011,3775520,TILLMAN,OK,7911,8,0,False
2011,3775520,TULSA,OK,609052,8,0,False
2011,3775520,WAGONER,OK,73960,8,0,False
2011,3775520,WASHINGTON,OK,51085,8,0,False
2011,3775520,WASHITA,OK,11566,8,0,False
2011,3775520,WOODS,OK,8880,8,0,False
2011,3775520,WOODWARD,OK,20099,8,0,False
2012,3799457,ADAIR,OK,22533,8,0,False
2012,3799457,ALFALFA,OK,5668,8,0,False
2012,3799457,ATOKA,OK,14083,8,0,False
2012,3799457,BEAVER,OK,5556,8,0,False
2012,3799457,BECKHAM,OK,22017,8,0,False
2012,3799457,BLAINE,OK,11328,8,0,False
2012,3799457,BRYAN,OK,43610,8,0,False
2012,3799457,CADDO,OK,29443,8,0,False
2012,3799457,CANADIAN,OK,122766,8,0,False
2012,3799457,CARTER,OK,47845,8,0,False
2012,3799457,CHEROKEE,OK,47406,8,0,False
2012,3799457,CHOCTAW,OK,15067,8,0,False
2012,3799457,CIMARRON,OK,2395,8,0,False
2012,3799457,CLEVELAND,OK,262425,8,0,False
2012,3799457,COAL,OK,5823,8,0,False
2012,3799457,COMANCHE,OK,123178,8,0,False
2012,3799457,COTTON,OK,6086,8,0,False
2012,3799457,CRAIG,OK,14845,8,0,False
2012,3799457,CREEK,OK,70379,8,0,False
2012,3799457,CUSTER,OK,27861,8,0,False
2012,3799457,DELAWARE,OK,41801,8,0,False
2012,3799457,DEWEY,OK,4830,8,0,False
2012,3799457,ELLIS,OK,4101,8,0,False
2012,3799457,GARFIELD,OK,60664,8,0,False
2012,3799457,GARVIN,OK,27631,8,0,False
2012,3799457,GRADY,OK,53208,8,0,False
2012,3799457,GRANT,OK,4478,8,0,False
2012,3799457,GREER,OK,6135,8,0,False
2012,3799457,HARMON,OK,2858,8,0,False
2012,3799457,HARPER,OK,3713,8,0,False
2012,3799457,HASKELL,OK,12743,8,0,False
2012,3799457,HUGHES,OK,13835,8,0,False
2012,3799457,JACKSON,OK,26072,8,0,False
2012,3799457,JEFFERSON,OK,6384,8,0,False
2012,3799457,JOHNSTON,OK,10955,8,0,False
2012,3799457,KAY,OK,45962,8,0,False
2012,3799457,KINGFISHER,OK,15223,8,0,False
2012,3799457,KIOWA,OK,9266,8,0,False
2012,3799457,LATIMER,OK,10924,8,0,False
2012,3799457,LE FLORE,OK,50284,8,0,False
2012,3799457,LINCOLN,OK,34436,8,0,False
2012,3799457,LOGAN,OK,43214,8,0,False
2012,3799457,LOVE,OK,9596,8,0,False
2012,3799457,MCCLAIN,OK,35878,8,0,False
2012,3799457,MCCURTAIN,OK,33042,8,0,False
2012,3799457,MCINTOSH,OK,20142,8,0,False
2012,3799457,MAJOR,OK,7557,8,0,False
2012,3799457,MARSHALL,OK,16078,8,0,False
2012,3799457,MAYES,OK,41223,8,0,False
2012,3799457,MURRAY,OK,13604,8,0,False
2012,3799457,MUSKOGEE,OK,70332,8,0,False
2012,3799457,NOBLE,OK,11493,8,0,False
2012,3799457,NOWATA,OK,10456,8,0,False
2012,3799457,OKFUSKEE,OK,12167,8,0,False
2012,3799457,OKLAHOMA,OK,736929,8,0,False
2012,3799457,OKMULGEE,OK,39635,8,0,False
2012,3799457,OSAGE,OK,47360,8,0,False
2012,3799457,OTTAWA,OK,31680,8,0,False
2012,3799457,PAWNEE,OK,16531,8,0,False
2012,3799457,PAYNE,OK,78522,8,0,False
2012,3799457,PITTSBURG,OK,45347,8,0,False
2012,3799457,PONTOTOC,OK,37680,8,0,False
2012,3799457,POTTAWATOMIE,OK,70251,8,0,False
2012,3799457,PUSHMATAHA,OK,11478,8,0,False
2012,3799457,ROGER MILLS,OK,3649,8,0,False
2012,3799457,ROGERS,OK,88184,8,0,False
2012,3799457,SEMINOLE,OK,25256,8,0,False
2012,3799457,SEQUOYAH,OK,42123,8,0,False
2012,3799457,STEPHENS,OK,44602,8,0,False
2012,3799457,TEXAS,OK,20594,8,0,False
2012,3799457,TILLMAN,OK,7831,8,0,False
2012,3799457,TULSA,OK,614667,8,0,False
2012,3799457,WAGONER,OK,74838,8,0,False
2012,3799457,WASHINGTON,OK,51193,8,0,False
2012,3799457,WASHITA,OK,11503,8,0,False
2012,3799457,WOODS,OK,8882,8,0,False
2012,3799457,WOODWARD,OK,20117,8,0,False
2006,5887471,APACHE,AZ,70684,9,0,False
2006,5887471,COCHISE,AZ,125909,9,0,False
2006,5887471,COCONINO,AZ,127186,9,0,False
2006,5887471,GILA,AZ,52678,9,0,False
2006,5887471,GRAHAM,AZ,35719,9,0,False
2006,5887471,GREENLEE,AZ,8479,9,0,False
2006,5887471,LA PAZ,AZ,20162,9,0,False
2006,5887471,MARICOPA,AZ,3519379,9,0,False
2006,5887471,MOHAVE,AZ,182101,9,0,False
2006,5887471,NAVAJO,AZ,103476,9,0,False
2006,5887471,PIMA,AZ,925638,9,0,False
2006,5887471,PINAL,AZ,297249,9,0,False
2006,5887471,SANTA CRUZ,AZ,43805,9,0,False
2006,5887471,YAVAPAI,AZ,193561,9,0,False
2006,5887471,YUMA,AZ,181451,9,0,False
2007,6013675,APACHE,AZ,70893,9,0,False
2007,6013675,COCHISE,AZ,127270,9,0,False
2007,6013675,COCONINO,AZ,128997,9,0,False
2007,6013675,GILA,AZ,52908,9,0,False
2007,6013675,GRAHAM,AZ,36093,9,0,False
2007,6013675,GREENLEE,AZ,8469,9,0,False
2007,6013675,LA PAZ,AZ,20244,9,0,False
2007,6013675,MARICOPA,AZ,3593873,9,0,False
2007,6013675,MOHAVE,AZ,186621,9,0,False
2007,6013675,NAVAJO,AZ,104480,9,0,False
2007,6013675,PIMA,AZ,939294,9,0,False
2007,6013675,PINAL,AZ,316879,9,0,False
2007,6013675,SANTA CRUZ,AZ,44709,9,0,False
2007,6013675,YAVAPAI,AZ,197925,9,0,False
2007,6013675,YUMA,AZ,185027,9,0,False
2008,6139879,APACHE,AZ,71102,9,0,False
2008,6139879,COCHISE,AZ,128631,9,0,False
2008,6139879,COCONINO,AZ,130808,9,0,False
2008,6139879,GILA,AZ,53138,9,0,False
2008,6139879,GRAHAM,AZ,36467,9,0,False
2008,6139879,GREENLEE,AZ,8459,9,0,False
2008,6139879,LA PAZ,AZ,20326,9,0,False
2008,6139879,MARICOPA,AZ,3668367,9,0,False
2008,6139879,MOHAVE,AZ,191141,9,0,False
2008,6139879,NAVAJO,AZ,105484,9,0,False
2008,6139879,PIMA,AZ,952950,9,0,False
2008,6139879,PINAL,AZ,336509,9,0,False
2008,6139879,SANTA CRUZ,AZ,45613,9,0,False
2008,6139879,YAVAPAI,AZ,202289,9,0,False
2008,6139879,YUMA,AZ,188603,9,0,False
2009,6266083,APACHE,AZ,71311,9,0,False
2009,6266083,COCHISE,AZ,129992,9,0,False
2009,6266083,COCONINO,AZ,132619,9,0,False
2009,6266083,GILA,AZ,53368,9,0,False
2009,6266083,GRAHAM,AZ,36841,9,0,False
2009,6266083,GREENLEE,AZ,8449,9,0,False
2009,6266083,LA PAZ,AZ,20408,9,0,False
2009,6266083,MARICOPA,AZ,3742861,9,0,False
2009,6266083,MOHAVE,AZ,195661,9,0,False
2009,6266083,NAVAJO,AZ,106488,9,0,False
2009,6266083,PIMA,AZ,966606,9,0,False
2009,6266083,PINAL,AZ,356139,9,0,False
2009,6266083,SANTA CRUZ,AZ,46517,9,0,False
2009,6266083,YAVAPAI,AZ,206653,9,0,False
2009,6266083,YUMA,AZ,192179,9,0,False
2010,6392288,APACHE,AZ,71517,9,0,False
2010,6392288,COCHISE,AZ,131357,9,0,False
2010,6392288,COCONINO,AZ,134431,9,0,False
2010,6392288,GILA,AZ,53594,9,0,False
2010,6392288,GRAHAM,AZ,37219,9,0,False
2010,6392288,GREENLEE,AZ,8437,9,0,False
2010,6392288,LA PAZ,AZ,20489,9,0,False
2010,6392288,MARICOPA,AZ,3817359,9,0,False
2010,6392288,MOHAVE,AZ,200182,9,0,False
2010,6392288,NAVAJO,AZ,107488,9,0,False
2010,6392288,PIMA,AZ,980263,9,0,False
2010,6392288,PINAL,AZ,375768,9,0,False
2010,6392288,SANTA CRUZ,AZ,47420,9,0,False
2010,6392288,YAVAPAI,AZ,211014,9,0,False
2010,6392288,YUMA,AZ,195750,9,0,False
2011,6489708,APACHE,AZ,71555,9,0,False
2011,6489708,COCHISE,AZ,130784,9,0,False
2011,6489708,COCONINO,AZ,135484,9,0,False
2011,6489708,GILA,AZ,53631,9,0,False
2011,6489708,GRAHAM,AZ,37326,9,0,False
2011,6489708,GREENLEE,AZ,8568,9,0,False
2011,6489708,LA PAZ,AZ,20565,9,0,False
2011,6489708,MARICOPA,AZ,3891542,9,0,False
2011,6489708,MOHAVE,AZ,201353,9,0,False
2011,6489708,NAVAJO,AZ,107858,9,0,False
2011,6489708,PIMA,AZ,987614,9,0,False
2011,6489708,PINAL,AZ,384689,9,0,False
2011,6489708,SANTA CRUZ,AZ,47306,9,0,False
2011,6489708,YAVAPAI,AZ,213636,9,0,False
2011,6489708,YUMA,AZ,197797,9,0,False
2012,6587128,APACHE,AZ,71593,9,0,False
2012,6587128,COCHISE,AZ,130211,9,0,False
2012,6587128,COCONINO,AZ,136537,9,0,False
2012,6587128,GILA,AZ,53668,9,0,False
2012,6587128,GRAHAM,AZ,37433,9,0,False
2012,6587128,GREENLEE,AZ,8699,9,0,False
2012,6587128,LA PAZ,AZ,20641,9,0,False
2012,6587128,MARICOPA,AZ,3965725,9,0,False
2012,6587128,MOHAVE,AZ,202524,9,0,False
2012,6587128,NAVAJO,AZ,108228,9,0,False
2012,6587128,PIMA,AZ,994965,9,0,False
2012,6587128,PINAL,AZ,393610,9,0,False
2012,6587128,SANTA CRUZ,AZ,47192,9,0,False
2012,6587128,YAVAPAI,AZ,216258,9,0,False
2012,6587128,YUMA,AZ,199844,9,0,False
2006,4507705,ACADIA PARISH,LA,60603,9,1709,False
2006,4507705,ALLEN PARISH,LA,25633,9,569,False
2006,4507705,ASCENSION PARISH,LA,94987,9,2862,False
2006,4507705,ASSUMPTION PARISH,LA,23385,9,129,False
2006,4507705,AVOYELLES PARISH,LA,41843,9,1006,False
2006,4507705,BEAUREGARD PARISH,LA,34574,9,328,False
2006,4507705,BIENVILLE PARISH,LA,14913,9,129,False
2006,4507705,BOSSIER PARISH,LA,109957,9,1876,False
2006,4507705,CADDO PARISH,LA,253403,9,6557,False
2006,4507705,CALCASIEU PARISH,LA,189108,9,4300,False
2006,4507705,CALDWELL PARISH,LA,10302,9,265,False
2006,4507705,CAMERON PARISH,LA,8105,9,0,False
2006,4507705,CATAHOULA PARISH,LA,10605,9,204,False
2006,4507705,CLAIBORNE PARISH,LA,17054,9,335,False
2006,4507705,CONCORDIA PARISH,LA,20581,9,271,False
2006,4507705,DE SOTO PARISH,LA,26191,9,328,False
2006,4507705,EAST BATON ROUGE PARISH,LA,429261,9,13838,False
2006,4507705,EAST CARROLL PARISH,LA,8419,9,47,False
2006,4507705,EAST FELICIANA PARISH,LA,20706,9,136,False
2006,4507705,EVANGELINE PARISH,LA,34596,9,893,False
2006,4507705,FRANKLIN PARISH,LA,20964,9,256,False
2006,4507705,GRANT PARISH,LA,20863,9,115,False
2006,4507705,IBERIA PARISH,LA,73169,9,1239,False
2006,4507705,IBERVILLE PARISH,LA,33367,9,806,False
2006,4507705,JACKSON PARISH,LA,15924,9,221,False
2006,4507705,JEFFERSON PARISH,LA,441708,9,30836,False
2006,4507705,JEFFERSON DAVIS PARISH,LA,31528,9,896,False
2006,4507705,LAFAYETTE PARISH,LA,209128,9,11468,False
2006,4507705,LAFOURCHE PARISH,LA,93897,9,1842,False
2006,4507705,LA SALLE PARISH,LA,14642,9,273,False
2006,4507705,LINCOLN PARISH,LA,45047,9,487,False
2006,4507705,LIVINGSTON PARISH,LA,113567,9,4617,False
2006,4507705,MADISON PARISH,LA,12752,9,106,False
2006,4507705,MOREHOUSE PARISH,LA,29201,9,343,False
2006,4507705,NATCHITOCHES PARISH,LA,39371,9,455,False
2006,4507705,ORLEANS PARISH,LA,400176,9,1864,False
2006,4507705,OUACHITA PARISH,LA,151144,9,2561,False
2006,4507705,PLAQUEMINES PARISH,LA,24523,9,69,False
2006,4507705,POINTE COUPEE PARISH,LA,22785,9,276,False
2006,4507705,RAPIDES PARISH,LA,129522,9,4027,False
2006,4507705,RED RIVER PARISH,LA,9303,9,167,False
2006,4507705,RICHLAND PARISH,LA,20833,9,290,False
2006,4507705,SABINE PARISH,LA,23914,9,375,False
2006,4507705,ST. BERNARD PARISH,LA,48432,9,755,False
2006,4507705,ST. CHARLES PARISH,LA,50941,9,1541,False
2006,4507705,ST. HELENA PARISH,LA,10943,9,106,False
2006,4507705,ST. JAMES PARISH,LA,21739,9,175,False
2006,4507705,ST. JOHN THE BAPTIST PARISH,LA,44759,9,524,False
2006,4507705,ST. LANDRY PARISH,LA,85094,9,2403,False
2006,4507705,ST. MARTIN PARISH,LA,50707,9,714,False
2006,4507705,ST. MARY PARISH,LA,54205,9,1093,False
2006,4507705,ST. TAMMANY PARISH,LA,216758,9,10469,False
2006,4507705,TANGIPAHOA PARISH,LA,112859,9,3703,False
2006,4507705,TENSAS PARISH,LA,5792,9,30,False
2006,4507705,TERREBONNE PARISH,LA,108822,9,1942,False
2006,4507705,UNION PARISH,LA,22786,9,222,False
2006,4507705,VERMILION PARISH,LA,56426,9,862,False
2006,4507705,VERNON PARISH,LA,52419,9,674,False
2006,4507705,WASHINGTON PARISH,LA,45863,9,1779,False
2006,4507705,WEBSTER PARISH,LA,41448,9,811,False
2006,4507705,WEST BATON ROUGE PARISH,LA,22912,9,733,False
2006,4507705,WEST CARROLL PARISH,LA,11889,9,151,False
2006,4507705,WEST FELICIANA PARISH,LA,15422,9,57,False
2006,4507705,WINN PARISH,LA,15941,9,341,False
2007,4514150,ACADIA PARISH,LA,60898,9,1593,False
2007,4514150,ALLEN PARISH,LA,25665,9,603,False
2007,4514150,ASCENSION PARISH,LA,98045,9,3294,False
2007,4514150,ASSUMPTION PARISH,LA,23392,9,148,False
2007,4514150,AVOYELLES PARISH,LA,41900,9,914,False
2007,4514150,BEAUREGARD PARISH,LA,34845,9,616,False
2007,4514150,BIENVILLE PARISH,LA,14773,9,169,False
2007,4514150,BOSSIER PARISH,LA,111724,9,1994,False
2007,4514150,CADDO PARISH,LA,253782,9,6676,False
2007,4514150,CALCASIEU PARISH,LA,190025,9,4523,False
2007,4514150,CALDWELL PARISH,LA,10260,9,214,False
2007,4514150,CAMERON PARISH,LA,7795,9,0,False
2007,4514150,CATAHOULA PARISH,LA,10555,9,219,False
2007,4514150,CLAIBORNE PARISH,LA,17088,9,380,False
2007,4514150,CONCORDIA PARISH,LA,20641,9,336,False
2007,4514150,DE SOTO PARISH,LA,26308,9,362,False
2007,4514150,EAST BATON ROUGE PARISH,LA,431988,9,17084,False
2007,4514150,EAST CARROLL PARISH,LA,8253,9,64,False
2007,4514150,EAST FELICIANA PARISH,LA,20599,9,245,False
2007,4514150,EVANGELINE PARISH,LA,34445,9,1050,False
2007,4514150,FRANKLIN PARISH,LA,20914,9,249,False
2007,4514150,GRANT PARISH,LA,21224,9,84,False
2007,4514150,IBERIA PARISH,LA,73151,9,1342,False
2007,4514150,IBERVILLE PARISH,LA,33375,9,918,False
2007,4514150,JACKSON PARISH,LA,16010,9,255,False
2007,4514150,JEFFERSON PARISH,LA,439425,9,17125,False
2007,4514150,JEFFERSON DAVIS PARISH,LA,31544,9,858,False
2007,4514150,LAFAYETTE PARISH,LA,212277,9,12359,False
2007,4514150,LAFOURCHE PARISH,LA,94589,9,2009,False
2007,4514150,LA SALLE PARISH,LA,14703,9,345,False
2007,4514150,LINCOLN PARISH,LA,45471,9,630,False
2007,4514150,LIVINGSTON PARISH,LA,117180,9,5885,False
2007,4514150,MADISON PARISH,LA,12590,9,88,False
2007,4514150,MOREHOUSE PARISH,LA,28895,9,324,False
2007,4514150,NATCHITOCHES PARISH,LA,39420,9,417,False
2007,4514150,ORLEANS PARISH,LA,386090,9,2688,False
2007,4514150,OUACHITA PARISH,LA,151792,9,2560,False
2007,4514150,PLAQUEMINES PARISH,LA,24152,9,54,False
2007,4514150,POINTE COUPEE PARISH,LA,22789,9,343,False
2007,4514150,RAPIDES PARISH,LA,130044,9,3825,False
2007,4514150,RED RIVER PARISH,LA,9250,9,140,False
2007,4514150,RICHLAND PARISH,LA,20807,9,349,False
2007,4514150,SABINE PARISH,LA,23994,9,317,False
2007,4514150,ST. BERNARD PARISH,LA,45299,9,754,False
2007,4514150,ST. CHARLES PARISH,LA,51428,9,1941,False
2007,4514150,ST. HELENA PARISH,LA,11008,9,84,False
2007,4514150,ST. JAMES PARISH,LA,21830,9,232,False
2007,4514150,ST. JOHN THE BAPTIST PARISH,LA,45022,9,629,False
2007,4514150,ST. LANDRY PARISH,LA,84666,9,2430,False
2007,4514150,ST. MARTIN PARISH,LA,51069,9,761,False
2007,4514150,ST. MARY PARISH,LA,54316,9,1204,False
2007,4514150,ST. TAMMANY PARISH,LA,221006,9,9105,False
2007,4514150,TANGIPAHOA PARISH,LA,114922,9,4043,False
2007,4514150,TENSAS PARISH,LA,5656,9,22,False
2007,4514150,TERREBONNE PARISH,LA,109497,9,2021,False
2007,4514150,UNION PARISH,LA,22784,9,270,False
2007,4514150,VERMILION PARISH,LA,56813,9,902,False
2007,4514150,VERNON PARISH,LA,52399,9,864,False
2007,4514150,WASHINGTON PARISH,LA,46183,9,1566,False
2007,4514150,WEBSTER PARISH,LA,41387,9,913,False
2007,4514150,WEST BATON ROUGE PARISH,LA,23130,9,863,False
2007,4514150,WEST CARROLL PARISH,LA,11818,9,118,False
2007,4514150,WEST FELICIANA PARISH,LA,15474,9,76,False
2007,4514150,WINN PARISH,LA,15783,9,322,False
2008,4520595,ACADIA PARISH,LA,61193,9,1888,False
2008,4520595,ALLEN PARISH,LA,25697,9,761,False
2008,4520595,ASCENSION PARISH,LA,101103,9,5228,False
2008,4520595,ASSUMPTION PARISH,LA,23399,9,277,False
2008,4520595,AVOYELLES PARISH,LA,41957,9,1210,False
2008,4520595,BEAUREGARD PARISH,LA,35116,9,565,False
2008,4520595,BIENVILLE PARISH,LA,14633,9,213,False
2008,4520595,BOSSIER PARISH,LA,113491,9,2497,False
2008,4520595,CADDO PARISH,LA,254161,9,7427,False
2008,4520595,CALCASIEU PARISH,LA,190942,9,5284,False
2008,4520595,CALDWELL PARISH,LA,10218,9,333,False
2008,4520595,CAMERON PARISH,LA,7485,9,0,False
2008,4520595,CATAHOULA PARISH,LA,10505,9,250,False
2008,4520595,CLAIBORNE PARISH,LA,17122,9,376,False
2008,4520595,CONCORDIA PARISH,LA,20701,9,406,False
2008,4520595,DE SOTO PARISH,LA,26425,9,534,False
2008,4520595,EAST BATON ROUGE PARISH,LA,434715,9,23810,False
2008,4520595,EAST CARROLL PARISH,LA,8087,9,73,False
2008,4520595,EAST FELICIANA PARISH,LA,20492,9,287,False
2008,4520595,EVANGELINE PARISH,LA,34294,9,1328,False
2008,4520595,FRANKLIN PARISH,LA,20864,9,265,False
2008,4520595,GRANT PARISH,LA,21585,9,147,False
2008,4520595,IBERIA PARISH,LA,73133,9,1879,False
2008,4520595,IBERVILLE PARISH,LA,33383,9,1627,False
2008,4520595,JACKSON PARISH,LA,16096,9,273,False
2008,4520595,JEFFERSON PARISH,LA,437142,9,16813,False
2008,4520595,JEFFERSON DAVIS PARISH,LA,31560,9,1227,False
2008,4520595,LAFAYETTE PARISH,LA,215426,9,11319,False
2008,4520595,LAFOURCHE PARISH,LA,95281,9,2489,False
2008,4520595,LA SALLE PARISH,LA,14764,9,399,False
2008,4520595,LINCOLN PARISH,LA,45895,9,703,False
2008,4520595,LIVINGSTON PARISH,LA,120793,9,8881,False
2008,4520595,MADISON PARISH,LA,12428,9,139,False
2008,4520595,MOREHOUSE PARISH,LA,28589,9,429,False
2008,4520595,NATCHITOCHES PARISH,LA,39469,9,579,False
2008,4520595,ORLEANS PARISH,LA,372004,9,2879,False
2008,4520595,OUACHITA PARISH,LA,152440,9,2893,False
2008,4520595,PLAQUEMINES PARISH,LA,23781,9,77,False
2008,4520595,POINTE COUPEE PARISH,LA,22793,9,435,False
2008,4520595,RAPIDES PARISH,LA,130566,9,4834,False
2008,4520595,RED RIVER PARISH,LA,9197,9,233,False
2008,4520595,RICHLAND PARISH,LA,20781,9,420,False
2008,4520595,SABINE PARISH,LA,24074,9,411,False
2008,4520595,ST. BERNARD PARISH,LA,42166,9,958,False
2008,4520595,ST. CHARLES PARISH,LA,51915,9,1950,False
2008,4520595,ST. HELENA PARISH,LA,11073,9,105,False
2008,4520595,ST. JAMES PARISH,LA,21921,9,256,False
2008,4520595,ST. JOHN THE BAPTIST PARISH,LA,45285,9,671,False
2008,4520595,ST. LANDRY PARISH,LA,84238,9,2905,False
2008,4520595,ST. MARTIN PARISH,LA,51431,9,934,False
2008,4520595,ST. MARY PARISH,LA,54427,9,1621,False
2008,4520595,ST. TAMMANY PARISH,LA,225254,9,9819,False
2008,4520595,TANGIPAHOA PARISH,LA,116985,9,4814,False
2008,4520595,TENSAS PARISH,LA,5520,9,35,False
2008,4520595,TERREBONNE PARISH,LA,110172,9,2014,False
2008,4520595,UNION PARISH,LA,22782,9,331,False
2008,4520595,VERMILION PARISH,LA,57200,9,917,False
2008,4520595,VERNON PARISH,LA,52379,9,1084,False
2008,4520595,WASHINGTON PARISH,LA,46503,9,2102,False
2008,4520595,WEBSTER PARISH,LA,41326,9,1323,False
2008,4520595,WEST BATON ROUGE PARISH,LA,23348,9,1259,False
2008,4520595,WEST CARROLL PARISH,LA,11747,9,106,False
2008,4520595,WEST FELICIANA PARISH,LA,15526,9,72,False
2008,4520595,WINN PARISH,LA,15625,9,342,False
2009,4527040,ACADIA PARISH,LA,61488,9,2500,False
2009,4527040,ALLEN PARISH,LA,25729,9,683,False
2009,4527040,ASCENSION PARISH,LA,104161,9,4809,False
2009,4527040,ASSUMPTION PARISH,LA,23406,9,154,False
2009,4527040,AVOYELLES PARISH,LA,42014,9,1212,False
2009,4527040,BEAUREGARD PARISH,LA,35387,9,848,False
2009,4527040,BIENVILLE PARISH,LA,14493,9,167,False
2009,4527040,BOSSIER PARISH,LA,115258,9,2565,False
2009,4527040,CADDO PARISH,LA,254540,9,7409,False
2009,4527040,CALCASIEU PARISH,LA,191859,9,5240,False
2009,4527040,CALDWELL PARISH,LA,10176,9,331,False
2009,4527040,CAMERON PARISH,LA,7175,9,0,False
2009,4527040,CATAHOULA PARISH,LA,10455,9,276,False
2009,4527040,CLAIBORNE PARISH,LA,17156,9,641,False
2009,4527040,CONCORDIA PARISH,LA,20761,9,441,False
2009,4527040,DE SOTO PARISH,LA,26542,9,368,False
2009,4527040,EAST BATON ROUGE PARISH,LA,437442,9,20934,False
2009,4527040,EAST CARROLL PARISH,LA,7921,9,69,False
2009,4527040,EAST FELICIANA PARISH,LA,20385,9,260,False
2009,4527040,EVANGELINE PARISH,LA,34143,9,1487,False
2009,4527040,FRANKLIN PARISH,LA,20814,9,302,False
2009,4527040,GRANT PARISH,LA,21946,9,200,False
2009,4527040,IBERIA PARISH,LA,73115,9,1960,False
2009,4527040,IBERVILLE PARISH,LA,33391,9,1910,False
2009,4527040,JACKSON PARISH,LA,16182,9,367,False
2009,4527040,JEFFERSON PARISH,LA,434859,9,17680,False
2009,4527040,JEFFERSON DAVIS PARISH,LA,31576,9,933,False
2009,4527040,LAFAYETTE PARISH,LA,218575,9,13037,False
2009,4527040,LAFOURCHE PARISH,LA,95973,9,2313,False
2009,4527040,LA SALLE PARISH,LA,14825,9,518,False
2009,4527040,LINCOLN PARISH,LA,46319,9,879,False
2009,4527040,LIVINGSTON PARISH,LA,124406,9,7477,False
2009,4527040,MADISON PARISH,LA,12266,9,122,False
2009,4527040,MOREHOUSE PARISH,LA,28283,9,506,False
2009,4527040,NATCHITOCHES PARISH,LA,39518,9,567,False
2009,4527040,ORLEANS PARISH,LA,357918,9,3886,False
2009,4527040,OUACHITA PARISH,LA,153088,9,3306,False
2009,4527040,PLAQUEMINES PARISH,LA,23410,9,100,False
2009,4527040,POINTE COUPEE PARISH,LA,22797,9,460,False
2009,4527040,RAPIDES PARISH,LA,131088,9,5280,False
2009,4527040,RED RIVER PARISH,LA,9144,9,311,False
2009,4527040,RICHLAND PARISH,LA,20755,9,499,False
2009,4527040,SABINE PARISH,LA,24154,9,433,False
2009,4527040,ST. BERNARD PARISH,LA,39033,9,1257,False
2009,4527040,ST. CHARLES PARISH,LA,52402,9,1971,False
2009,4527040,ST. HELENA PARISH,LA,11138,9,99,False
2009,4527040,ST. JAMES PARISH,LA,22012,9,204,False
2009,4527040,ST. JOHN THE BAPTIST PARISH,LA,45548,9,678,False
2009,4527040,ST. LANDRY PARISH,LA,83810,9,3365,False
2009,4527040,ST. MARTIN PARISH,LA,51793,9,1083,False
2009,4527040,ST. MARY PARISH,LA,54538,9,1771,False
2009,4527040,ST. TAMMANY PARISH,LA,229502,9,10367,False
2009,4527040,TANGIPAHOA PARISH,LA,119048,9,5769,False
2009,4527040,TENSAS PARISH,LA,5384,9,28,False
2009,4527040,TERREBONNE PARISH,LA,110847,9,2212,False
2009,4527040,UNION PARISH,LA,22780,9,255,False
2009,4527040,VERMILION PARISH,LA,57587,9,1004,False
2009,4527040,VERNON PARISH,LA,52359,9,1238,False
2009,4527040,WASHINGTON PARISH,LA,46823,9,2083,False
2009,4527040,WEBSTER PARISH,LA,41265,9,1126,False
2009,4527040,WEST BATON ROUGE PARISH,LA,23566,9,1291,False
2009,4527040,WEST CARROLL PARISH,LA,11676,9,115,False
2009,4527040,WEST FELICIANA PARISH,LA,15578,9,128,False
2009,4527040,WINN PARISH,LA,15467,9,449,False
2010,4533485,ACADIA PARISH,LA,61787,9,2512,False
2010,4533485,ALLEN PARISH,LA,25763,9,719,False
2010,4533485,ASCENSION PARISH,LA,107215,9,3865,False
2010,4533485,ASSUMPTION PARISH,LA,23416,9,166,False
2010,4533485,AVOYELLES PARISH,LA,42071,9,1142,False
2010,4533485,BEAUREGARD PARISH,LA,35654,9,1213,False
2010,4533485,BIENVILLE PARISH,LA,14353,9,160,False
2010,4533485,BOSSIER PARISH,LA,117027,9,2593,False
2010,4533485,CADDO PARISH,LA,254921,9,8292,False
2010,4533485,CALCASIEU PARISH,LA,192773,9,5170,False
2010,4533485,CALDWELL PARISH,LA,10129,9,350,False
2010,4533485,CAMERON PARISH,LA,6868,9,0,False
